VALUE,FREQ,COUNTRY,ID,UNIT_MULT,BASE_YEAR,TIME_FORMAT,PERIOD,DESCRIPTION.XML_LANG,DESCRIPTION
3923933.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,1998-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4027406.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,1998-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4009923.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,1999-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4088171,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,1999-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4125183.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,1999-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4194765.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,1999-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4231544,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2000-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4237150.2,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2000-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4274317.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2000-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4310907,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2000-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4373055.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2001-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4381169,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2001-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4436872.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2001-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4457747.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2001-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4479794.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2002-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4562174.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2002-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4598415.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2002-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4615790.4,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2002-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4673939,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2003-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4732178,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2003-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4792548.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2003-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4843810.2,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2003-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4894010.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2004-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4961363.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2004-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4981798,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2004-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5048538.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2004-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5069985.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2005-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5120387.1,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2005-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5206723.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2005-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5283038.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2005-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5347850.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2006-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5482349.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2006-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5600772.1,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2006-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5767612.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2006-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5831475.2,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2007-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
5984392.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2007-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6050893.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2007-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6163015.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2007-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6295277.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2008-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6289538.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2008-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6323942.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2008-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6255486.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2008-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6101865.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2009-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6194086.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2009-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6270907.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2009-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6369139,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2009-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6446898.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2010-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6525218.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2010-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6630682,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2010-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6672150.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2010-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6708301,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2011-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6863517.4,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2011-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6885534.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2011-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
6976321.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2011-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7122668.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2012-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7156101.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2012-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7198962.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2012-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7288748.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2012-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7309700.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2013-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7287093.9,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2013-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7424043.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2013-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7467775.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2013-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7562560.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2014-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7586874.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2014-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7650986.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2014-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7729983.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2014-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7745284.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2015-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7915319.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2015-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8015380.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2015-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
7974812.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2015-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8171440.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2016-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8144739,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2016-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8285426.2,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2016-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8372477.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2016-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8411523.2,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2017-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8599608.1,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2017-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8592585.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2017-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8742235.5,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2017-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8773604.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2018-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8871637.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2018-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8824888.4,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2018-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8774481.2,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2018-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8896342.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2019-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9030613.4,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2019-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9046660.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2019-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9110963.4,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2019-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9046863.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2020-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8337689.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2020-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8429469.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2020-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
8713829.3,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2020-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9001210.8,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2021-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9193406,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2021-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9481138.1,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2021-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9564741,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2021-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9613387.7,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2022-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9695058.1,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2022-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9757410.6,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2022-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
9787330.4,Q,CR,NGDP_R_SA_XDC,6,2017,P3M,2022-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2826.2,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1995-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2859.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1995-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2861,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1995-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2840.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1995-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2896.6,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1996-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2870.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1996-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2869.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1996-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2893.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1996-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2913.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1997-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2927.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1997-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
2976.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1997-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3015.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1997-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3073.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1998-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3107.8,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1998-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3173.2,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1998-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3201.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1998-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3249.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1999-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3266.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1999-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3302.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1999-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3367,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,1999-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3412.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2000-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3519.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2000-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3498.6,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2000-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3540,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2000-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3550.8,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2001-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3581.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2001-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3684.8,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2001-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3705.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2001-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3699.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2002-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3772.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2002-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3753.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2002-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3838.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2002-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3829.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2003-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3800.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2003-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3889.8,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2003-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3938.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2003-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
3994.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2004-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4019,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2004-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4086.2,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2004-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4135.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2004-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4193.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2005-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4216.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2005-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4286.2,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2005-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4327.8,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2005-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4376,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2006-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4443.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2006-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4473.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2006-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4532.8,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2006-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4614,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2007-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4639.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2007-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4700.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2007-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4781.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2007-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4845.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2008-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4868.4,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2008-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4870.6,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2008-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4833.8,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2008-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4769.4,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2009-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4743.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2009-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4739.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2009-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4774.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2009-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4834.4,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2010-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4836.2,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2010-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4885.6,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2010-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4904.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2010-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4917.2,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2011-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4935.6,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2011-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4832.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2011-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4856.6,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2011-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4834.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2012-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4747.4,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2012-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4689,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2012-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4597.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2012-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4494.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2013-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4379.1,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2013-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4383.9,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2013-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4367.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2013-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4348.6,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2014-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4316,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2014-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4317.5,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2014-07-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4330.3,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2014-10-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4397.7,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2015-01-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
4434.4,Q,CY,NGDP_R_SA_XDC,6,2010,P3M,2015-04-01,en,"Gross Domestic Product, Real, Seasonally Adjusted, Domestic Currency"
